displaynames.html	INTRINSICS.Intl.DisplayNames.prototype.resolvedOptions	Let _v_ be the value of _displayNames_'s internal slot whose name is the Internal Slot value of the current row.
displaynames.html	INTRINSICS.Intl.DisplayNames.supportedLocalesOf	Let _availableLocales_ be %Intl.DisplayNames%.[[AvailableLocales]].
displaynames.html	IsValidDateTimeFieldCode	If _field_ is listed in the Code column of <emu-xref href="#table-validcodefordatetimefield"></emu-xref>, return *true*.
durationformat.html	ComputeFractionalDigits	For each row of <emu-xref href="#table-partition-duration-format-pattern"></emu-xref>, except the header row, in table order, do
  1. Let _unitOptions_ be the value of _durationFormat_'s internal slot
durationformat.html	ComputeFractionalDigits	Let _unitOptions_ be the value of _durationFormat_'s internal slot whose name is the Internal Slot value of the current row.
durationformat.html	ComputeFractionalDigits	Let _unit_ be the Unit value of the current row.
durationformat.html	ComputeFractionalDigits	Let _value_ be the value of _duration_'s field whose name is the Value Field value of the current row.
durationformat.html	DurationSign	For each value _v_ of « _duration_.[[Years]], _duration_.[[Months]], _duration_.[[Weeks]], _duration_.[[Days]], _duration_.[[Hours]], _duration_.[[Minutes]], _duration_.[[Seconds]], _duration_.[[Milli
durationformat.html	FormatNumericUnits	Set _secondsValue_ to _secondsValue_ + ComputeFractionalDigits(_durationFormat_, _duration_).
durationformat.html	FormatNumericUnits	if _duration_.[[Milliseconds]] is not 0 or _duration_.[[Microseconds]] is not 0 or _duration_.[[Nanoseconds]] is not 0, then
  1. Set _secondsValue_ to _secondsValue_ + ComputeFractionalDigits(_durati
durationformat.html	INTRINSICS.Intl.DurationFormat	For each row of <emu-xref href="#table-durationformat"></emu-xref>, except the header row, in table order, do
  1. Let _slot_ be the Internal Slot value of the current row.
  1. Let _unit_ be the Unit
durationformat.html	INTRINSICS.Intl.DurationFormat	If _numberingSystem_ cannot be matched by the <code>type</code> Unicode locale nonterminal, throw a *RangeError* exception.
durationformat.html	INTRINSICS.Intl.DurationFormat	Let _digitalBase_ be the Digital Default value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat	Let _r_ be ResolveLocale(%Intl.DurationFormat%.[[AvailableLocales]], _requestedLocales_, _opt_, %Intl.DurationFormat%.[[RelevantExtensionKeys]], %Intl.DurationFormat%.[[LocaleData]]).
durationformat.html	INTRINSICS.Intl.DurationFormat	Let _slot_ be the Internal Slot value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat	Let _styles_ be the Styles value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat	Let _unit_ be the Unit value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat	Set the value of _durationFormat_'s internal slot whose name is _slot_ to _unitOptions_.
durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.format	For each Record { [[Type]], [[Value]], [[Unit]] } _part_ in _parts_, do
  1. Set _result_ to the string-concatenation of _result_ and _part_.[[Value]].
